2023-03-01T03:36:56,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,10.511,7.950
2023-03-01T03:37:35,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,18.261,7.950
2023-03-01T03:38:16,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,23.757,7.950
2023-03-01T03:39:11,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1557.00,8.945,12.378
2023-03-01T03:39:27,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,16.274,7.950
2023-03-01T03:40:10,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,10.563,7.950
2023-03-01T03:41:41,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,7.526,7.950
2023-03-01T06:19:19,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1557.00,112.698,12.378
2023-03-01T06:19:34,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.044,7.950
2023-03-01T06:40:37,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1559.00,111.689,12.394
2023-03-01T06:40:51,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.797,7.950
2023-03-01T06:45:55,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,18.532,7.950
2023-03-01T06:46:11,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.666,7.950
2023-03-01T06:57:54,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1558.00,111.177,12.386
2023-03-01T06:58:08,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.039,7.950
2023-03-01T07:16:35,,,15.00,0,,initial waste,89.00,41.00,C,0.00,471.00,1231.945,3.744
2023-03-01T07:18:37,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1559.00,109.621,12.394
2023-03-01T07:18:51,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.287,7.950
2023-03-01T07:50:40,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1559.00,106.886,12.394
2023-03-01T07:50:54,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,13.542,7.950
2023-03-01T08:03:12,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1559.00,105.279,12.394
2023-03-01T08:03:25,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,13.283,7.950
2023-03-01T08:21:24,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.965,7.950
2023-03-01T08:21:47,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1559.00,39.611,12.394
2023-03-01T08:22:01,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,13.517,7.950
2023-03-01T08:22:16,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.024,7.950
2023-03-01T08:22:31,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.659,7.950
2023-03-01T08:24:38,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,18.267,7.950
2023-03-01T08:24:53,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.097,7.950
2023-03-01T08:25:08,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,15.141,7.950
2023-03-01T08:31:00,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,19.523,7.950
2023-03-01T08:31:17,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,17.175,7.950
2023-03-01T08:31:34,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,17.076,7.950
2023-03-01T08:47:20,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,22.954,7.950
2023-03-01T08:47:44,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,24.209,7.950
2023-03-01T08:48:09,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,24.312,7.950
2023-03-01T08:48:31,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1558.00,94.024,12.386
2023-03-01T08:48:44,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,12.644,7.950
2023-03-01T08:48:58,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.263,7.950
2023-03-01T08:49:12,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.161,7.950
2023-03-01T08:49:26,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.075,7.950
2023-03-01T08:49:41,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.281,7.950
2023-03-01T08:49:55,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,14.541,7.950
2023-03-01T08:50:09,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,13.776,7.950
2023-03-01T09:02:40,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1558.00,99.19,12.386
2023-03-01T09:02:53,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,13.045,7.950
2023-03-01T09:10:12,,,15.00,0,,initial waste,89.00,41.00,C,0.00,1569.00,99.3,12.474
2023-03-01T09:10:25,,,15.00,0,Manual Components,MC-1,89.00,41.00,C,1000.00,6.00,12.784,7.950
